model,pooling,layer,standardised,condition,mean_cos,ci_lo,ci_hi
llama,last_token_hs,21,False,II,0.771332323551178,0.7393167575228915,0.7889237206486137
llama,last_token_hs,21,False,SI,0.7965964674949646,0.7626245300259995,0.8156473571002829
llama,last_token_hs,21,True,DI,0.2361910492181778,0.17788115153113912,0.2927872498780861
llama,last_token_hs,21,True,II,0.026967931538820267,0.031218620017170906,0.031233517261477974
llama,last_token_hs,21,True,SI,0.11285683512687683,0.0948865564485366,0.11688277415383627
llama,last_token_hs,22,False,DI,0.8269144892692566,0.7928783210068743,0.853466854732609
llama,last_token_hs,22,False,II,0.7505229115486145,0.714361297895517,0.7704789031649164
llama,last_token_hs,22,False,SI,0.7746360301971436,0.7422293186552245,0.7939484929255957
llama,last_token_hs,22,True,DI,0.24092300236225128,0.17803565464551366,0.2969352534480936
llama,last_token_hs,22,True,II,0.03048468939960003,0.033380020409822464,0.03339973564213372
llama,last_token_hs,22,True,SI,0.1041659340262413,0.08898338675541607,0.10218914337547498
llama,last_token_hs,23,False,DI,0.826995849609375,0.79463732112384,0.852498296654824
llama,last_token_hs,23,False,II,0.742883563041687,0.7089670901174479,0.7607482161051498
llama,last_token_hs,23,False,SI,0.7679351568222046,0.7357752198225134,0.7862444525242084
llama,last_token_hs,23,True,DI,0.23045843839645386,0.174896385832931,0.2832649404287683
llama,last_token_hs,23,True,II,0.01992412470281124,0.024178411811590195,0.02419804933557851
llama,last_token_hs,23,True,SI,0.08947870135307312,0.07782878726720818,0.08018714632536901
llama,last_token_hs,24,False,DI,0.8364092707633972,0.8018774005489943,0.8630368354061478
llama,last_token_hs,24,False,II,0.7370128631591797,0.7033099798319951,0.7544119302878536
llama,last_token_hs,24,False,SI,0.7595549821853638,0.7273389778199667,0.777733552558828
llama,last_token_hs,24,True,DI,0.3234899342060089,0.2403028491062824,0.388140248528875
llama,last_token_hs,24,True,II,0.05238093435764313,0.05583270266652107,0.055845931266367096
llama,last_token_hs,24,True,SI,0.12060695886611938,0.11170778423547749,0.11226376463857404
llama,last_token_hs,25,False,DI,0.8348843455314636,0.7957014697852827,0.863142479149787
llama,last_token_hs,25,False,II,0.7327045202255249,0.702008836222072,0.7456503430871473
llama,last_token_hs,25,False,SI,0.7510904669761658,0.7200028533180955,0.767967192438993
llama,last_token_hs,25,True,DI,0.35681113600730896,0.26189741804543765,0.43425323272605804
llama,last_token_hs,25,True,II,0.06441714614629745,0.06673040986061096,0.06673606376107732
llama,last_token_hs,25,True,SI,0.12849357724189758,0.12035684287548071,0.12108991127658945
llama,last_token_hs,26,False,DI,0.8195419907569885,0.7814427547294767,0.8478260222325845
llama,last_token_hs,26,False,II,0.7203906178474426,0.6884795347439192,0.7347960766999421
llama,last_token_hs,26,False,SI,0.7344831824302673,0.7014657463581884,0.7534318406135956
llama,last_token_hs,26,True,DI,0.3139961361885071,0.23718261529412968,0.37646153881793404
llama,last_token_hs,26,True,II,0.041437044739723206,0.04532508924603462,0.04535622153194981
llama,last_token_hs,26,True,SI,0.10415364801883698,0.09564840793609619,0.09579606047202688
llama,last_token_hs,27,False,DI,0.8194301128387451,0.7852071847137029,0.8454789289989225
llama,last_token_hs,27,False,II,0.729604959487915,0.7004111479383535,0.743281453690655
llama,last_token_hs,27,False,SI,0.7450169324874878,0.719404441425344,0.7602382242347933
llama,last_token_hs,27,True,DI,0.2988422214984894,0.223239902199808,0.35661338889229005
llama,last_token_hs,27,True,II,0.03645339608192444,0.041675299406051636,0.041701847022518695
llama,last_token_hs,27,True,SI,0.09315093606710434,0.08683507144451141,0.08691954222384472
llama,last_token_hs,28,False,DI,0.8188443779945374,0.7836556059853936,0.844150123037928
llama,last_token_hs,28,False,II,0.7224591970443726,0.6964304907011305,0.7351232673818036
llama,last_token_hs,28,False,SI,0.739374577999115,0.7143067504485958,0.7543042206889755
llama,last_token_hs,28,True,DI,0.2875128388404846,0.21323411014265853,0.3452780468798552
llama,last_token_hs,28,True,II,0.030581926926970482,0.03649687021970749,0.0365377598766018
llama,last_token_hs,28,True,SI,0.08358947187662125,0.07829895615577698,0.07855345279269335
llama,last_token_hs,29,False,DI,0.8087865710258484,0.7756148515574071,0.8338562164820008
llama,last_token_hs,29,False,II,0.6944152116775513,0.6686510822461194,0.7062183849030946
llama,last_token_hs,29,False,SI,0.7126258015632629,0.6952807881788386,0.7246514064779286
llama,last_token_hs,29,True,DI,0.29659807682037354,0.22234667734312089,0.35019634541680555
llama,last_token_hs,29,True,II,0.02993961237370968,0.034696076065301895,0.0347259702934612
llama,last_token_hs,29,True,SI,0.07798908650875092,0.07598277926445007,0.0760152789298562
llama,last_token_hs,30,False,DI,0.802871823310852,0.7715017239444392,0.826257047988088
llama,last_token_hs,30,False,II,0.6825717091560364,0.6589587357334943,0.6935995820924032
llama,last_token_hs,30,False,SI,0.6983858942985535,0.6824464690154399,0.7091867561173975
llama,last_token_hs,30,True,DI,0.2778867185115814,0.20690036461276887,0.3283990220444305
llama,last_token_hs,30,True,II,0.022725174203515053,0.029595762491226196,0.029612941440846845
llama,last_token_hs,30,True,SI,0.0678417831659317,0.06610843539237976,0.06614474880976427
llama,last_token_hs,31,False,DI,0.7874011993408203,0.754346841058317,0.8132822940822972
llama,last_token_hs,31,False,II,0.647553563117981,0.62454183780721,0.6567573503247961
llama,last_token_hs,31,False,SI,0.6656644344329834,0.6467854556591262,0.6761408593970212
llama,last_token_hs,31,True,DI,0.26636236906051636,0.20068385241457634,0.3113966647630854
llama,last_token_hs,31,True,II,0.01762210763990879,0.025558458641171455,0.025575632805308314
llama,last_token_hs,31,True,SI,0.06079309433698654,0.06052514538168907,0.0605488659281104
llama,last_token_hs,32,False,DI,0.7136999368667603,0.6743562696742538,0.7466603381155598
llama,last_token_hs,32,False,II,0.5611838102340698,0.5464266557876336,0.5661059393499711
llama,last_token_hs,32,False,SI,0.6119897961616516,0.5939929799537872,0.6187660683954499
llama,last_token_hs,32,True,DI,0.23144546151161194,0.17102592426479735,0.2680251117679439
llama,last_token_hs,32,True,II,0.00979830976575613,0.018540291115641597,0.018547778133826773
llama,last_token_hs,32,True,SI,0.059053126722574234,0.05738687887787819,0.0574036059839848
llama,mean_pool_hs,0,False,DI,0.9540584087371826,0.9519227804850038,0.9550426375766746
llama,mean_pool_hs,0,False,II,0.9450902342796326,0.9427877135543293,0.9459786744091633
llama,mean_pool_hs,0,False,SI,0.9467830657958984,0.9416440825440213,0.949014697996937
llama,mean_pool_hs,0,True,DI,-0.008335674181580544,0.0029157504905026168,0.0029321137734250567
llama,mean_pool_hs,0,True,II,-0.027770645916461945,-0.01623863912908613,-0.016167823184698178
llama,mean_pool_hs,0,True,SI,-0.01781511679291725,-0.007800085935741663,-0.007758368961424268
llama,mean_pool_hs,1,False,DI,0.9948439598083496,0.9943834388123829,0.9951248394943312
llama,mean_pool_hs,1,False,II,0.993632972240448,0.993110364862873,0.994041696461182
llama,mean_pool_hs,1,False,SI,0.9938602447509766,0.9928101113124553,0.9945809480399495
llama,mean_pool_hs,1,True,DI,0.020002925768494606,0.03151889890432358,0.03151933877461377
llama,mean_pool_hs,1,True,II,-0.014887728728353977,-0.006157317663343101,-0.006053580331901576
llama,mean_pool_hs,1,True,SI,-0.0079693254083395,0.0009698252542875707,0.0009928064570593755
llama,mean_pool_hs,2,False,DI,0.9999845027923584,0.9999831323294758,0.9999855160713196
llama,mean_pool_hs,2,False,II,0.999979555606842,0.9999774099913327,0.999981164932251
llama,mean_pool_hs,2,False,SI,0.9999814033508301,0.9999770659157087,0.9999841451644897
llama,mean_pool_hs,2,True,DI,0.045946892350912094,0.054050810635089916,0.05407122172683543
llama,mean_pool_hs,2,True,II,0.0001388968521496281,0.008135397918522452,0.008192564665097282
llama,mean_pool_hs,2,True,SI,0.005599022377282381,0.006894811522215605,0.00691035398292154
llama,mean_pool_hs,3,False,DI,0.9999639391899109,0.9999598297434635,0.9999672770500183
llama,mean_pool_hs,3,False,II,0.9999474883079529,0.9999396802839278,0.9999524354934692
llama,mean_pool_hs,3,False,SI,0.9999549388885498,0.9999443696927893,0.9999619722366333
llama,mean_pool_hs,3,True,DI,0.050872866064310074,0.059525869786739426,0.05955490361333839
llama,mean_pool_hs,3,True,II,-0.00114214897621423,0.00811591092497126,0.008178678346136845
llama,mean_pool_hs,3,True,SI,0.00422214949503541,0.011167769320309162,0.011190440028943687
llama,mean_pool_hs,4,False,DI,0.9999176859855652,0.9999055925223943,0.9999259550330022
llama,mean_pool_hs,4,False,II,0.9998730421066284,0.9998564207592061,0.9998819231987
llama,mean_pool_hs,4,False,SI,0.9998916387557983,0.9998683811397813,0.9999076724052429
llama,mean_pool_hs,4,True,DI,0.07279227674007416,0.07341314852237703,0.07346453953941198
llama,mean_pool_hs,4,True,II,-0.0009751562611199915,0.00735854543745518,0.007406153271519148
llama,mean_pool_hs,4,True,SI,0.009694872424006462,0.016093313694000244,0.016108508991225533
llama,mean_pool_hs,5,False,DI,0.9998235106468201,0.9998027267223574,0.9998394846916199
llama,mean_pool_hs,5,False,II,0.9997120499610901,0.9996757466823355,0.9997313618659973
llama,mean_pool_hs,5,False,SI,0.9997754096984863,0.9997233606707433,0.9998090137034709
llama,mean_pool_hs,5,True,DI,0.0716034546494484,0.07295945286750793,0.07298883604379745
llama,mean_pool_hs,5,True,II,-0.005421568173915148,0.0040355511009695115,0.004075015620262764
llama,mean_pool_hs,5,True,SI,0.014912081882357597,0.021320339292287924,0.021358092863061284
llama,mean_pool_hs,6,False,DI,0.9997475147247314,0.9997097404724012,0.9997727274894714
llama,mean_pool_hs,6,False,II,0.9995815753936768,0.9995336959685818,0.999611988865939
llama,mean_pool_hs,6,False,SI,0.9996763467788696,0.9996008863083484,0.9997267204376735
llama,mean_pool_hs,6,True,DI,0.07806161791086197,0.07889465242624283,0.07891382275366188
llama,mean_pool_hs,6,True,II,-0.005401792470365763,0.004321392159909137,0.004372707768639301
llama,mean_pool_hs,6,True,SI,0.019493581727147102,0.02598833292722712,0.026042495941819854
llama,mean_pool_hs,7,False,DI,0.9996371269226074,0.9995930683573994,0.9996675290673571
llama,mean_pool_hs,7,False,II,0.9994239211082458,0.9993608867603696,0.9994617104530334
llama,mean_pool_hs,7,False,SI,0.9995489716529846,0.9994579225336352,0.9996107816696167
llama,mean_pool_hs,7,True,DI,0.09169130027294159,0.08996795117855227,0.09002629414106043
llama,mean_pool_hs,7,True,II,-0.002946078311651945,0.006736943498253836,0.006788940055997339
llama,mean_pool_hs,7,True,SI,0.03211522847414017,0.038527470082044775,0.03855964120525669
llama,mean_pool_hs,8,False,DI,0.9995408654212952,0.9994779671630849,0.9995837807655334
llama,mean_pool_hs,8,False,II,0.9992849230766296,0.9992117352298728,0.9993302822113037
llama,mean_pool_hs,8,False,SI,0.9994363188743591,0.9993206062012843,0.9995133280754089
llama,mean_pool_hs,8,True,DI,0.11341738700866699,0.10848788172009914,0.10882178418324091
llama,mean_pool_hs,8,True,II,0.007908565923571587,0.01625465787947179,0.016321673621680285
llama,mean_pool_hs,8,True,SI,0.049469754099845886,0.05227159336209315,0.05230888541342701
llama,mean_pool_hs,9,False,DI,0.9994699358940125,0.9993986237001106,0.9995250701904297
llama,mean_pool_hs,9,False,II,0.9991779923439026,0.9990956255143985,0.9992257356643677
llama,mean_pool_hs,9,False,SI,0.9993528127670288,0.9992011775703893,0.9994501076272998
llama,mean_pool_hs,9,True,DI,0.12084806710481644,0.11147537827574647,0.11401288774670869
llama,mean_pool_hs,9,True,II,0.011734755709767342,0.020296676084399234,0.020350981496538096
llama,mean_pool_hs,9,True,SI,0.06289869546890259,0.06070659682154778,0.060764865934639166
llama,mean_pool_hs,10,False,DI,0.9994062781333923,0.9993310034589981,0.9994664264019006
llama,mean_pool_hs,10,False,II,0.9990799427032471,0.9989868103966401,0.9991421930524005
llama,mean_pool_hs,10,False,SI,0.9992895126342773,0.9991426805361675,0.9993907529052133
llama,mean_pool_hs,10,True,DI,0.1350674033164978,0.12185582524477123,0.13261608271050765
llama,mean_pool_hs,10,True,II,0.015593276359140873,0.02333561331033707,0.023389788300431542
llama,mean_pool_hs,10,True,SI,0.07400980591773987,0.0631631314755707,0.06661744908938406
llama,mean_pool_hs,11,False,DI,0.9993808269500732,0.9992987926387588,0.9994471073150635
llama,mean_pool_hs,11,False,II,0.999031662940979,0.9989355130417078,0.999090313911438
llama,mean_pool_hs,11,False,SI,0.9992599487304688,0.9990903305364655,0.9993767531899559
llama,mean_pool_hs,11,True,DI,0.14944788813591003,0.13209097134765804,0.14495717835636449
llama,mean_pool_hs,11,True,II,0.017887407913804054,0.023456456139683734,0.023533548334891137
llama,mean_pool_hs,11,True,SI,0.08974924683570862,0.07255132499363728,0.08790101314266324
llama,mean_pool_hs,12,False,DI,0.999396026134491,0.9993095389763014,0.9994592573450795
llama,mean_pool_hs,12,False,II,0.9990649223327637,0.9989669826496584,0.9991279137888927
llama,mean_pool_hs,12,False,SI,0.999259352684021,0.9990913468190058,0.9993724807177518
llama,mean_pool_hs,12,True,DI,0.16251981258392334,0.14487450040414415,0.16509056648002074
llama,mean_pool_hs,12,True,II,0.023821791633963585,0.029410338029265407,0.0295064160293359
llama,mean_pool_hs,12,True,SI,0.09745440632104874,0.07750738415672823,0.09498281704307533
llama,mean_pool_hs,13,False,DI,0.9992652535438538,0.9991451837052213,0.999344432595729
llama,mean_pool_hs,13,False,II,0.9988686442375183,0.9987285755665415,0.9989523660002851
llama,mean_pool_hs,13,False,SI,0.999061644077301,0.9988013081344219,0.9992203610767322
llama,mean_pool_hs,13,True,DI,0.16956596076488495,0.14837892562985347,0.1720871329480305
llama,mean_pool_hs,13,True,II,0.026909789070487022,0.03459088504314423,0.034645303047473396
llama,mean_pool_hs,13,True,SI,0.0926961600780487,0.07770914584586203,0.0897395171410369
llama,mean_pool_hs,14,False,DI,0.9991518259048462,0.9990247801869615,0.9992387853160313
llama,mean_pool_hs,14,False,II,0.9987272024154663,0.9985758786196903,0.9988247903830013
llama,mean_pool_hs,14,False,SI,0.9989618062973022,0.9986747240743273,0.9991328297587311
llama,mean_pool_hs,14,True,DI,0.1618783324956894,0.14302897693227373,0.16387338570156082
llama,mean_pool_hs,14,True,II,0.024425357580184937,0.03310757875442505,0.033156867635611716
llama,mean_pool_hs,14,True,SI,0.09171806275844574,0.07620351764958244,0.0889220108405711
llama,mean_pool_hs,15,False,DI,0.9990728497505188,0.9989433441653074,0.9991563987627158
llama,mean_pool_hs,15,False,II,0.9986190795898438,0.99845148529498,0.998713011674531
llama,mean_pool_hs,15,False,SI,0.9988816976547241,0.9985763531245292,0.9990589022636414
llama,mean_pool_hs,15,True,DI,0.15091557800769806,0.1351133585946417,0.14632746489575957
llama,mean_pool_hs,15,True,II,0.018931865692138672,0.028682539239525795,0.0287072249693645
llama,mean_pool_hs,15,True,SI,0.08475824445486069,0.07225608080830469,0.07537376331285288
llama,mean_pool_hs,16,False,DI,0.9987163543701172,0.9985512576064504,0.998852891453037
llama,mean_pool_hs,16,False,II,0.9980800747871399,0.9978540258723737,0.9981943897875721
llama,mean_pool_hs,16,False,SI,0.9984486699104309,0.9980199695068849,0.9987089335077473
llama,mean_pool_hs,16,True,DI,0.11688749492168427,0.10901729017498783,0.1095536438910075
llama,mean_pool_hs,16,True,II,0.006673600524663925,0.01767752133309841,0.017715276270557134
llama,mean_pool_hs,16,True,SI,0.06221378594636917,0.057490620762366454,0.05780301509062821
llama,mean_pool_hs,17,False,DI,0.9984362125396729,0.998237847274474,0.9986030764427886
llama,mean_pool_hs,17,False,II,0.997751772403717,0.9974822400722458,0.9978750101576741
llama,mean_pool_hs,17,False,SI,0.9980844855308533,0.9975353910984205,0.9984109223536751
llama,mean_pool_hs,17,True,DI,0.10983148962259293,0.10146763920891187,0.10418411609985964
llama,mean_pool_hs,17,True,II,0.004933045245707035,0.01575368642807007,0.015780383302503868
llama,mean_pool_hs,17,True,SI,0.05124698206782341,0.05104631185532505,0.051084893854814115
llama,mean_pool_hs,18,False,DI,0.9980591535568237,0.9978681436073212,0.9982270139273797
llama,mean_pool_hs,18,False,II,0.9971264600753784,0.9968640424335766,0.9972659551784518
llama,mean_pool_hs,18,False,SI,0.9976401329040527,0.996987041462546,0.9980268469904748
llama,mean_pool_hs,18,True,DI,0.1053994745016098,0.10255572199822689,0.10289039831867382
llama,mean_pool_hs,18,True,II,0.0032172410283237696,0.0146624855697155,0.01468997257877716
llama,mean_pool_hs,18,True,SI,0.044257573783397675,0.04758438467979483,0.04758903760495949
llama,mean_pool_hs,19,False,DI,0.9977619647979736,0.9975354956859708,0.9979470014194929
llama,mean_pool_hs,19,False,II,0.9967488050460815,0.9964347813341351,0.996897482013292
llama,mean_pool_hs,19,False,SI,0.9973616003990173,0.9966984809962366,0.9977589174049383
llama,mean_pool_hs,19,True,DI,0.10218807309865952,0.09989756345751757,0.10047394896324194
llama,mean_pool_hs,19,True,II,0.0026562754064798355,0.014529709704220295,0.014546144453484889
llama,mean_pool_hs,19,True,SI,0.041701022535562515,0.04622462019324534,0.046236946247959654
llama,mean_pool_hs,20,False,DI,0.9974453449249268,0.9972096881740801,0.9976447523327099
llama,mean_pool_hs,20,False,II,0.9963425397872925,0.995973515172644,0.996532338249882
llama,mean_pool_hs,20,False,SI,0.9969521760940552,0.9961578693987855,0.9974242326989865
llama,mean_pool_hs,20,True,DI,0.09223037958145142,0.09192655980587006,0.09193235761235619
llama,mean_pool_hs,20,True,II,0.0005951221683062613,0.013078533113002779,0.013094822583090374
llama,mean_pool_hs,20,True,SI,0.037484604865312576,0.04453834518790319,0.04454541719061401
llama,mean_pool_hs,21,False,DI,0.9969960451126099,0.996704000085099,0.9972258130324706
llama,mean_pool_hs,21,False,II,0.9958001971244812,0.9954130650966977,0.9960111415670327
llama,mean_pool_hs,21,False,SI,0.9964427351951599,0.9956096151988468,0.9969581365585327
llama,mean_pool_hs,21,True,DI,0.08470597118139267,0.08475296199321747,0.084765144834524
llama,mean_pool_hs,21,True,II,-0.0010025454685091972,0.01188797224313021,0.011895971215875129
llama,mean_pool_hs,21,True,SI,0.03226741403341293,0.040181443095207714,0.04018787908423728
